
198,623.0
199,243.0
200,234.0
201,594.0
202,639.0
203,629.0
204,247.0
205,708.0
206,1406.0
207,588.0
208,216.0
209,242.0
210,239.0
211,611.0
212,232.0
213,639.0
214,609.0
215,716.0
216,918.0
217,245.0
218,249.0
219,237.0
220,242.0
221,607.0
222,735.0
223,764.0
224,235.0
225,238.0
226,756.0
227,961.0
228,1217.0
229,622.0
230,596.0
231,638.0
232,670.0
233,587.0
234,233.0
235,634.0
236,1068.0
237,239.0
238,222.0
239,767.0
240,625.0
241,1301.0
242,1013.0
243,229.0
244,622.0
245,589.0
246,1003.0
247,650.0
248,602.0
249,667.0
250,600.0
251,630.0
252,249.0
253,241.0
254,709.0
255,1199.0
256,230.0
257,706.0
258,1023.0
259,233.0
260,230.0
261,596.0
262,1039.0
263,597.0
264,613.0
265,507.0
266,610.0
267,620.0
268,601.0
269,993.0
270,619.0
271,639.0
272,618.0
273,587.0
274,246.0
275,856.0
276,1258.0
277,242.0
278,975.0
279,799.0
280,610.0
281,617.0
282,590.0
283,942.0
284,592.0
285,582.0
286,580.0
287,788.0
288,231.0
289,235.0
290,638.0
291,623.0
292,231.0
293,613.0
294,809.0
295,613.0
296,624.0
297,244.0
298,771.0
299,613.0
300,689.0
301,238.0
302,634.0
303,231.0
304,592.0
305,267.0
306,251.0
307,244.0
308,244.0
309,803.0
310,717.0
311,625.0
312,1275.0
313,1284.0
314,697.0
315,1161.0
316,766.0
317,1478.0
318,635.0
319,233.0
320,1144.0
321,771.0
322,634.0
323,224.0
324,234.0
325,869.0
326,1595.0
327,606.0
328,780.0
329,907.0
330,606.0
331,624.0
332,1067.0
333,252.0
334,659.0
335,865.0
336,605.0
337,953.0
338,790.0
339,1241.0
340,814.0
341,590.0
342,733.0
343,596.0
344,619.0
345,649.0
346,635.0
347,637.0
348,637.0
349,231.0
350,617.0
351,598.0
352,716.0
353,252.0
354,624.0
355,586.0
356,627.0
357,1036.0
358,765.0
359,594.0
360,1051.0
361,668.0
362,634.0
363,688.0
364,700.0
365,242.0
366,241.0
367,242.0
368,1129.0
369,237.0
370,610.0
371,1276.0
372,748.0
373,1385.0
374,811.0
375,1049.0
376,702.0
377,573.0
378,236.0
379,241.0
380,630.0
381,622.0
382,688.0
383,1231.0
384,240.0
385,752.0
386,250.0
387,221.0
388,1011.0
389,637.0
390,740.0
391,598.0
392,610.0
393,231.0
394,638.0
395,889.0
396,251.0
397,960.0
398,247.0
399,636.0
400,626.0
401,636.0
402,245.0
403,606.0
404,910.0
405,636.0
406,808.0
407,629.0
408,242.0
409,243.0
410,231.0
411,708.0
412,1229.0
413,596.0
414,1172.0
415,237.0
416,973.0
417,809.0
418,251.0
419,744.0
420,247.0
421,755.0
422,615.0
423,1131.0
424,480.0
425,810.0
426,1221.0
427,797.0
428,229.0
429,443.0
430,580.0
431,782.0
432,232.0
433,218.0
434,467.0
435,1645.0
436,637.0
437,248.0
438,234.0
439,247.0
440,814.0
441,954.0
442,1697.0
443,636.0
444,235.0
445,1308.0
446,241.0
447,634.0
448,603.0
449,766.0
450,252.0
451,680.0
452,860.0
453,1229.0
454,1303.0
455,250.0
456,248.0
457,986.0
458,251.0
459,240.0
460,599.0
461,639.0
462,634.0
463,662.0
464,235.0
465,1186.0
466,237.0
467,702.0
468,1413.0
469,237.0
470,924.0
471,630.0
472,991.0
473,239.0
474,939.0
475,712.0
476,243.0
477,623.0
478,730.0
479,616.0
480,661.0
481,813.0
482,639.0
483,640.0
484,1295.0
485,763.0
486,898.0
487,749.0
488,619.0
489,1202.0
490,231.0
491,1306.0
492,245.0
493,235.0
494,594.0
495,219.0
496,243.0
497,1044.0
498,651.0
499,590.0
500,718.0
501,1323.0
502,719.0
503,880.0
504,250.0
505,235.0
506,683.0
507,249.0
508,581.0
509,652.0
510,693.0
511,616.0
512,248.0
513,637.0
514,2812.0
515,241.0
516,729.0
517,614.0
518,766.0
519,234.0
520,611.0
521,977.0
522,242.0
523,686.0
524,944.0
525,623.0
526,1589.0
527,810.0
528,605.0
529,600.0
530,223.0
531,234.0
532,242.0
533,691.0
534,775.0
535,235.0
536,803.0
537,691.0
538,610.0
539,609.0
540,731.0
541,249.0
542,238.0
543,250.0
544,664.0
545,236.0
546,694.0
547,2274.0
548,244.0
549,242.0
550,221.0
551,1329.0
552,795.0
553,249.0
554,740.0
555,247.0
556,234.0
557,973.0
558,243.0
559,980.0
560,715.0
561,237.0
562,806.0
563,229.0
564,598.0
565,1258.0
566,941.0
567,240.0
568,588.0
569,630.0
570,728.0
571,634.0
572,1269.0
573,612.0
574,241.0
575,214.0
576,624.0
577,652.0
578,619.0
579,1000.0
580,635.0
581,652.0
582,638.0
583,225.0
584,250.0
585,810.0
586,588.0
587,691.0
588,241.0
589,242.0
590,246.0
591,634.0
592,596.0
593,809.0
594,242.0
595,976.0
596,252.0
597,808.0
598,647.0
599,217.0
600,638.0
601,238.0
602,1223.0
603,606.0
604,792.0
605,628.0
606,821.0
607,239.0
608,796.0
609,1034.0
610,636.0
611,1089.0
612,639.0
613,995.0
614,242.0
615,240.0
616,1406.0
617,610.0
618,613.0
619,961.0
620,229.0
621,944.0
622,609.0
623,965.0
624,1164.0
625,624.0
626,635.0
627,2288.0
628,233.0
629,1321.0
630,602.0
631,230.0
632,624.0
633,643.0
634,621.0
635,247.0
636,637.0
637,236.0
638,1244.0
639,623.0
640,979.0
641,247.0
642,637.0
643,590.0
644,231.0
645,982.0
646,604.0
647,613.0
648,232.0
649,614.0
650,639.0
651,1304.0
652,232.0
653,615.0
654,1047.0
655,606.0
656,239.0
657,997.0
658,807.0
659,242.0
660,993.0
661,244.0
662,696.0
663,222.0
664,229.0
665,774.0
666,243.0
667,760.0
668,734.0
669,789.0
670,986.0
671,585.0
672,240.0
673,689.0
674,1094.0
675,1166.0
676,242.0
677,567.0
678,601.0
679,601.0
680,245.0
